,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22
5587,400.0,-136.0,-103.0,536.0,-189.0,1838.0,0.115675956,0.91916835,0.95407593,0.53566635,-0.3784427,2.1393056,3.5628576,0.32253042,1.7275879,0.27855557,1.1570392,-0.17807701,1.1945887,0.112566754,-0.28503552,0.73176587,-46.0,-22.0,-11.0,-41.0,-12.0,1033.0,5.868983,10.425773,3.0233667,2.8429122,3.7179666,14.351118,14.859109,10.23134,2.565472,6.3269024,4.9186883,2.0151806,0.16301422,0.9717296,0.3785097,-0.5985127
5588,366.0,-260.0,67.0,-457.0,-2917.0,3121.0,0.18552329,0.87324756,0.95407593,0.53566635,-0.2228055,1.6313276,3.3508573,0.41060627,1.3456658,0.3179901,1.1903547,-0.05480285,0.68147284,0.112566754,-0.38901776,0.6875268,-492.0,-80.0,-108.0,-480.0,-239.0,2547.0,1.8935965,3.2165387,2.7449784,3.1692352,0.4575044,7.680505,7.290952,12.643988,1.3841316,-0.15037605,0.961709,-0.1864424,-0.08634382,0.33785346,-0.32015872,-2.346532
5589,-4.0,1.0,0.0,11.0,30.0,1004.0,1.5391406,1.8923761,1.2607138,2.163584,2.5801973,8.482886,6.395645,4.0516224,4.601195,7.7478113,4.547586,4.292041,15.05639,7.01932,8.23802,7.5426245,-120.0,-243.0,9.0,6.0,3011.0,855.0,-1.0499684,0.9898924,0.8199424,0.7235645,-2.0387714,1.4672487,4.2681437,0.75680923,1.2489771,-0.015593896,0.91615796,-0.38909772,-0.024885884,0.6093758,-0.11332944,-1.7320627
5590,-6.0,0.0,0.0,12.0,26.0,1001.0,2.046764,3.039996,1.757297,3.1471171,3.2356772,9.124889,8.035142,6.054501,4.4365225,7.1965947,4.9115934,4.2369084,8.370716,5.3060136,5.152439,4.596391,335.0,9.0,14.0,-283.0,412.0,948.0,-1.1408108,0.79405826,0.7980176,0.59866744,-1.9024504,0.7329366,4.193462,0.54091585,1.3527391,0.11738434,0.91407496,-0.088089146,-0.3845588,0.5056839,0.28283086,-1.3403915
5591,-6.0,-1.0,1.0,12.0,23.0,1000.0,2.1113656,3.4913764,2.3699443,3.7343292,3.8528764,10.381583,8.911019,6.5728903,5.103089,7.3548875,6.232411,3.7528043,4.5518746,3.9906247,3.8082244,2.4049075,360.0,103.0,64.0,-589.0,-168.0,1416.0,-0.95849884,0.5892044,0.7980176,0.69159395,-1.7689453,0.79954964,4.1444016,0.6018505,1.4356092,0.37804067,0.9206464,-0.1864424,-0.26711157,0.57455915,0.28283086,-1.7320627
5592,-34.0,12.0,7.0,17.0,2.0,1027.0,4.8297687,7.7832413,4.472866,4.8373284,6.0987844,20.631815,20.561869,13.435092,4.6840677,3.8688605,6.425278,2.934265,0.19057897,0.78896344,-0.28503552,0.82150817,374.0,199.0,-85.0,-268.0,-616.0,2544.0,-1.1408108,0.79405826,0.8199424,0.75602806,-3.2356255,0.5332616,4.0718846,0.47855392,1.2607923,-0.015593896,0.9274927,-0.70851856,-0.26711157,0.5399956,0.8390317,-1.9332438
5593,-23.0,23.0,5.0,21.0,-8.0,1107.0,5.7924094,9.106727,4.6017094,5.725953,8.121628,24.540977,29.040483,18.312761,5.0187197,3.1491895,5.09625,1.5926688,0.50728446,0.57467,-0.81305677,0.82150817,364.0,221.0,-136.0,-75.0,-1093.0,2830.0,-1.2309331,0.37454644,0.783143,0.69159395,-2.7640522,0.3338313,4.0479956,0.5802484,1.2489771,0.24858661,0.9274927,0.37543488,-0.20746252,0.43781045,0.08753522,-1.7320627
5594,-102.0,-10.0,0.0,-36.0,-64.0,1188.0,6.223257,10.265918,5.9335003,7.997095,8.030638,35.916138,43.94002,24.351776,2.6980634,2.379787,1.6092986,-0.17807701,0.45152625,0.62920773,-0.49379984,0.6875268,250.0,147.0,-93.0,539.0,-2949.0,2042.0,0.25089818,0.48315126,0.7980176,0.7235645,-2.7640522,0.40028092,4.0718846,0.98693985,1.3298384,1.694365,0.9274927,0.0083313575,-0.024885884,0.37092736,0.08753522,-0.42141443
5595,-198.0,-8.0,10.0,58.0,-164.0,1414.0,4.8884096,10.803307,6.9708533,11.850906,2.8280098,26.904419,28.523472,20.350765,1.8669722,0.7412056,1.0111572,0.24414083,0.2913384,0.17301486,-0.28503552,0.73176587,-172.0,-277.0,175.0,-15.0,-1250.0,5.0,0.34307277,0.8930551,0.7735506,0.788982,-1.638215,0.7329366,4.0479956,0.62470526,1.3779742,2.0218422,1.145336,0.19552408,5.5214853,3.039741,16.425785,9.136207
5596,-375.0,42.0,58.0,528.0,-346.0,2005.0,3.0884988,6.330086,6.6917405,10.040742,1.5859643,13.199209,12.58699,17.615463,1.7687734,1.0821,0.99591917,-0.11616254,0.8032392,0.5194591,-0.28503552,0.6875268,-240.0,-258.0,84.0,911.0,683.0,2803.0,0.4348344,0.79405826,0.78924006,0.788982,-1.1422131,0.40028092,4.0479956,0.523243,1.2209738,7.0780916,1.145336,0.71459866,16.30431,8.942918,27.252663,20.935392
5597,-536.0,-52.0,131.0,608.0,-609.0,3059.0,1.7905391,3.568771,3.843906,4.55834,1.1345121,7.4053926,8.091269,8.762133,2.0801985,1.0224552,1.0021396,0.5312053,1.6231482,0.3496027,-0.49379984,0.6875268,-138.0,-123.0,4.0,76.0,16.0,1408.0,0.34307277,0.9898924,0.7735506,0.85634995,-0.3714619,0.40028092,4.0718846,0.45600685,1.6475185,9.066606,1.6344278,1.5877953,24.251316,13.0067,27.252663,18.577335
5598,-297.0,49.0,140.0,946.0,1455.0,2833.0,0.34480792,0.9659907,0.95407593,0.26464337,-0.54407275,3.3329585,3.8479512,0.8175403,1.3456658,0.3179901,1.2269567,0.12608112,0.86577916,0.112566754,-0.38901776,0.73176587,-19.0,-27.0,3.0,9.0,-17.0,1090.0,-0.40133697,0.9898924,0.77350503,1.0331625,1.2635258,1.6011511,4.1200867,0.47855392,2.1511,10.134791,2.794924,3.1070695,24.415857,15.250393,24.317314,14.748746
5599,66.0,82.0,46.0,578.0,2828.0,-117.0,0.18552329,0.91916835,0.9321551,0.7105949,-0.60164267,2.7049298,3.6877909,0.59584934,1.6104891,0.3590551,1.1570392,0.18535511,0.99411494,0.23265727,-0.28503552,0.73176587,-6.0,-7.0,0.0,-2.0,5.0,1014.0,1.4048426,1.0846632,0.7735506,0.85634995,1.6245738,2.745213,4.689495,0.55992734,2.2999146,9.498961,3.7707136,4.177064,24.087334,15.445413,19.232044,11.554126
5600,423.0,-126.0,-74.0,660.0,-638.0,3153.0,0.08343187,0.9659907,0.95407593,0.6236984,-0.66044307,1.3092263,3.53206,0.38733146,1.6104891,0.27855557,1.1570392,0.06630566,0.8032392,0.112566754,-0.18184212,0.6875268,-1.0,-1.0,-1.0,-12.0,9.0,995.0,3.206931,3.0822277,1.0431386,0.9256469,1.7877057,3.0841057,5.464716,2.2352223,2.510699,10.199775,4.834421,4.3987236,10.42841,8.416404,6.3560925,7.2509656
5601,361.0,-200.0,-123.0,386.0,-2406.0,3193.0,0.14972906,0.87324756,1.0010482,0.7963677,-0.48770285,3.1441905,3.5014343,0.32253042,1.5575138,0.3179901,1.100041,-0.17807701,0.8032392,-0.010825335,-0.28503552,0.6875268,-5.0,3.0,-3.0,-11.0,7.0,1005.0,4.377255,4.504584,1.3537469,1.1830697,2.3878675,4.7324224,5.864526,2.3989086,2.510699,10.265038,5.2582755,4.133486,4.5953608,5.1642427,3.2858672,5.681749
5602,-108.0,51.0,-87.0,86.0,-4334.0,780.0,0.18552329,0.91916835,0.9321551,0.6236984,-0.32549277,0.9159696,3.2044446,0.34328243,1.9321578,1.2672058,1.0049974,0.18535511,1.1267163,0.57467,6.0021625,4.6613693,-11.0,4.0,-5.0,-19.0,4.0,1008.0,4.567982,5.94927,2.1226606,1.4216319,2.6934242,6.0726457,7.2481775,3.4424272,2.792309,9.312569,5.2582755,3.9184313,2.787521,3.400699,2.1620681,4.354865
5603,-167.0,32.0,-55.0,-46.0,361.0,883.0,-0.0017439994,0.8282364,0.95407593,0.07808286,-0.17300975,3.081364,3.2625175,0.30264163,1.4200655,1.6623048,1.1470188,-0.11616254,4.5518746,1.8670038,21.886934,19.16438,-493.0,-69.0,-191.0,-430.0,19.0,2702.0,3.206931,2.0153022,1.3183998,1.5047237,-1.3849128,3.4925594,6.2935867,10.636979,1.239265,1.9140744,1.0876157,0.10285662,0.099798664,0.5056839,-0.42593798,-1.9332438
5604,-82.0,90.0,-4.0,78.0,30.0,1383.0,0.3883432,0.87324756,1.0260649,1.5951537,0.85268205,0.9159696,3.1756516,0.36488646,3.411361,7.4337964,1.5608052,1.0761755,20.816593,9.560587,21.038536,20.928495,-480.0,-51.0,-192.0,-1178.0,-334.0,3152.0,2.125266,1.2683654,0.8562051,0.85634995,-1.0247353,2.2054105,5.1222143,5.113671,1.2908818,0.75618774,0.9206464,-0.38909772,0.22680476,0.5399956,-0.32015872,-1.3403915
5605,-1.0,1.0,0.0,-9.0,16.0,1052.0,0.5269141,1.2133504,1.135938,1.9572018,2.240233,5.3444633,4.147806,1.0338919,3.411361,7.27582,2.3762283,3.33811,20.658117,10.466335,19.820917,19.485817,-285.0,-92.0,-190.0,-526.0,1927.0,2848.0,-1.0499684,0.8930551,0.8080829,0.59866744,-2.6130366,1.9364908,4.500264,0.8823086,1.3092324,0.11738434,0.91407496,-0.5999362,-0.08634382,0.57455915,0.08753522,-1.1498079
5606,-1.0,0.0,0.0,6.0,34.0,1003.0,1.1169024,1.9541074,1.1965274,2.7389574,2.3496442,6.1011677,5.765865,3.6940985,4.601195,7.5911307,3.4277787,4.572174,14.625133,8.115857,10.252852,10.068664,180.0,-19.0,160.0,-1281.0,1939.0,-1227.0,-1.2309331,0.8930551,0.77350503,0.7235645,-2.0387714,0.93285894,4.293332,0.72810054,1.405584,-0.15037605,0.91407496,-0.28676605,-0.26711157,0.5056839,-0.11332944,-1.7320627
5607,-5.0,-3.0,0.0,2.0,36.0,1005.0,2.046764,2.2739806,1.399383,2.6780214,2.5801973,6.598077,6.3490024,4.662343,5.187708,8.136614,5.09625,3.8055937,9.489661,5.801335,6.0021625,5.388263,173.0,149.0,124.0,-505.0,555.0,537.0,-0.21431808,0.5892044,0.7897148,0.69159395,-2.7640522,0.79954964,4.1200867,0.6487849,1.405584,-0.015593896,0.9206464,-0.28676605,-0.14720464,0.43781045,0.08753522,-1.5344609
5608,-7.0,-3.0,1.0,11.0,29.0,1002.0,2.3712084,3.3384168,1.9347457,2.858772,3.3818269,9.536073,7.5439167,4.848662,5.442913,8.5212555,4.8198996,3.858618,5.8194394,4.0354247,4.191793,3.4619656,260.0,109.0,80.0,-55.0,641.0,749.0,0.34307277,0.692807,0.83362854,0.7235645,-1.3849128,0.66635096,4.2182093,0.6018505,1.3779742,0.24858661,0.91407496,0.0083313575,-0.3845588,0.40424585,0.08753522,-0.9626641
5609,-7.0,-3.0,2.0,7.0,28.0,1001.0,2.762892,4.127018,2.2692344,3.4212072,4.314169,11.890054,9.03347,5.7333975,6.304013,8.826017,5.5644565,3.858618,2.7554116,3.0567033,2.765482,2.072863,337.0,192.0,-67.0,81.0,-53.0,1575.0,0.25089818,0.5892044,0.7897148,0.788982,-2.6130366,0.5997927,4.1200867,0.72810054,1.239265,0.75618774,0.93664944,-0.088089146,-0.26711157,0.47162265,0.18585505,-1.3403915
5610,-5.0,-4.0,3.0,16.0,17.0,1003.0,4.1056147,7.1917043,3.6003995,4.08248,6.1760893,18.02688,14.403406,9.924321,7.2591105,8.597689,8.180614,3.6479025,0.68147284,2.1198869,0.8090736,1.1967388,310.0,188.0,-127.0,185.0,-317.0,2119.0,0.25089818,0.48315126,0.7897148,0.89075863,-2.4650414,0.5332616,4.0242467,0.62470526,1.2223802,0.24858661,0.961709,-0.1864424,-0.26711157,0.43781045,0.08753522,-1.7320627
5611,-54.0,-12.0,1.0,-18.0,-15.0,1278.0,6.9548116,10.372899,4.9935107,5.347777,9.550395,30.863949,30.644758,17.91103,6.0444465,3.386922,4.7286544,0.36030018,0.2913384,0.68309057,-0.59939283,0.7764276,328.0,198.0,-140.0,29.0,-342.0,2404.0,-0.21431808,0.5892044,0.77827114,0.788982,-2.7640522,0.5997927,4.000637,0.6487849,1.239265,0.24858661,0.9480702,0.0083313575,-0.26711157,0.5056839,0.7491641,-2.138051
5612,-78.0,-12.0,0.0,-3.0,-47.0,1179.0,6.7996836,10.052725,5.2586966,5.6781282,10.98308,37.286423,38.160976,20.578741,5.357635,2.682582,2.0533543,-0.30362397,0.39694083,0.5194591,-0.81305677,0.6875268,302.0,228.0,-118.0,618.0,-986.0,2475.0,0.15836105,0.5892044,0.8199424,0.7235645,-2.4650414,0.7329366,4.095915,0.6018505,1.2607923,0.37804067,0.93664944,-0.28676605,-0.20746252,0.47162265,0.28283086,-1.3403915
5613,-101.0,-5.0,4.0,26.0,-78.0,1204.0,6.9548116,11.565593,6.1388073,7.227867,9.649711,41.904488,39.301643,21.279251,3.3365638,1.8706715,1.3065118,-0.24055967,0.45152625,0.3496027,-0.49379984,0.64371467,186.0,79.0,-78.0,1868.0,-2536.0,1825.0,0.06551421,0.5892044,0.7897148,0.75602806,-2.6130366,0.3338313,4.1200867,0.5802484,1.2747478,1.1195782,0.961709,0.19552408,0.55420226,0.5056839,0.3785097,1.0311154
5614,-162.0,-4.0,13.0,52.0,-127.0,1360.0,6.5394697,11.565593,8.173251,8.311417,5.8706574,36.595318,31.760162,22.253649,1.9182317,1.2672058,0.9924446,0.24414083,0.34354064,0.23265727,-0.18184212,0.73176587,-59.0,-155.0,27.0,2223.0,-3721.0,1543.0,0.15836105,0.5892044,0.77827114,0.75602806,-1.5102179,0.40028092,4.2182093,0.6740619,1.3092324,2.3370907,1.145336,0.6322977,2.9514747,1.360586,4.675206,6.4132447
5615,-273.0,-8.0,31.0,160.0,-147.0,1830.0,4.592561,11.6753845,8.6030445,8.971712,2.5801973,22.057037,18.74583,19.3575,1.4394279,0.7412056,0.9924446,0.7533995,0.19057897,0.112566754,-0.38901776,0.73176587,-138.0,-235.0,100.0,130.0,54.0,1175.0,0.15836105,0.8930551,0.7750686,0.75602806,-1.3849128,0.79954964,4.095915,0.523243,1.239265,5.4562645,1.4029105,1.0281774,9.638717,3.7754433,18.88789,10.023581
5616,-463.0,18.0,51.0,213.0,-190.0,2518.0,2.6975994,5.0587335,6.1388073,6.0665164,1.1951033,10.728462,8.972074,11.918002,1.6328622,1.1427956,1.0021396,0.18535511,1.1945887,0.4635567,-0.49379984,0.60033345,-160.0,-244.0,18.0,-124.0,66.0,1484.0,0.7071733,0.9898924,0.7750686,0.82242346,-0.90978354,0.46675768,4.1444016,0.5069384,1.227121,8.281475,1.1769611,0.46275258,19.718834,9.172639,28.52824,19.467842
5617,-565.0,-29.0,23.0,-208.0,-601.0,3242.0,2.046764,3.4913764,2.5776458,3.7343292,0.6510133,6.0311933,5.722745,4.354862,1.6765945,0.8501687,1.0555149,0.69842094,1.4763035,0.57467,-0.49379984,0.55738723,-55.0,-75.0,29.0,13.0,58.0,1237.0,0.6169291,0.8930551,0.783143,0.788982,-0.07612673,0.93285894,4.1444016,0.55992734,1.516997,9.624248,2.2594805,2.1283307,25.079643,12.916967,28.38407,18.45291
5618,-478.0,187.0,42.0,150.0,217.0,2676.0,0.88976693,1.7117988,1.3634664,2.2306676,-0.07636962,3.5855625,4.3917203,1.621025,1.1614425,0.4459035,1.1269534,0.0060154353,1.1945887,0.3496027,-0.59939283,0.60033345,-10.0,-14.0,0.0,5.0,6.0,1041.0,-0.3078242,1.1774578,0.7735506,0.788982,0.84932375,1.7351843,4.2182093,1.0236912,2.1033704,11.002996,4.1718097,3.3244283,26.606287,14.200241,24.061499,14.549854
5619,-239.0,278.0,-28.0,437.0,2977.0,1637.0,0.18552329,0.9659907,0.95407593,-0.016990552,-0.48770285,1.7590426,3.7513165,0.59584934,1.3811861,0.3179901,1.2269567,0.3024515,0.92940825,0.57467,-0.28503552,0.60033345,-4.0,-3.0,-1.0,-21.0,24.0,1009.0,0.06551421,1.5306237,0.77517587,0.788982,1.6245738,2.4075131,4.7450085,0.7005093,2.1033704,11.565406,5.1730304,4.581513,25.246998,13.735196,19.00237,11.132425
5620,340.0,125.0,54.0,1237.0,1653.0,900.0,0.18552329,0.91916835,0.9321551,-0.016990552,-0.48770285,3.2070608,3.6562943,0.41060627,1.6671574,0.3590551,1.1570392,0.8080192,1.1267163,0.3496027,-0.38901776,0.64371467,-2.0,0.0,-1.0,-23.0,25.0,997.0,1.4048426,1.4448645,0.7830491,0.788982,1.7345188,3.1520402,5.244203,0.8823086,2.510699,11.637368,5.5152073,4.866938,21.076662,11.776812,13.4436035,9.050268
5621,358.0,90.0,114.0,473.0,392.0,967.0,0.18552329,0.91916835,1.0010482,0.07808286,-0.78185743,1.3740072,3.53206,0.38733146,1.6671574,0.24079579,1.100041,0.24414083,0.5642031,0.3496027,-0.28503552,0.64371467,-3.0,3.0,0.0,-20.0,25.0,998.0,2.125266,2.3153422,0.82838345,0.82242346,2.4678545,3.629187,5.369097,1.437056,2.9101253,12.843334,5.7736545,5.325591,15.763514,10.520824,9.160568,7.565282
5622,338.0,123.0,79.0,690.0,59.0,977.0,0.14972906,0.9659907,0.9770462,0.35614976,-0.60164267,1.3092263,3.53206,0.36488646,1.8600168,0.2047557,1.0555149,0.18535511,0.74179983,0.4635567,-0.28503552,0.6875268,-3.0,4.0,0.0,-34.0,24.0,1001.0,2.8319857,3.1494818,0.9701911,0.9968515,2.7646146,4.941608,5.728107,1.9197445,3.4075916,12.843334,6.641946,4.866938,10.657942,7.0541973,5.5766473,6.9006515
5623,373.0,41.0,-35.0,1026.0,-36.0,1157.0,0.115675956,0.91916835,1.0010482,0.4464872,-0.78185743,1.1136401,3.3508573,0.34328243,1.7918508,0.27855557,1.0762466,0.06630566,0.92940825,0.23265727,-0.28503552,0.6875268,-5.0,3.0,-1.0,-29.0,18.0,994.0,3.206931,3.7509308,1.2178265,1.2216991,2.9693742,5.362554,6.1834645,2.454258,3.3432806,12.922286,7.3389845,4.9654875,7.9120765,5.662629,5.2725763,6.5102754
5624,399.0,-14.0,-179.0,960.0,-346.0,1689.0,0.115675956,0.9659907,1.0790735,0.53566635,-0.8445332,0.7159244,3.3508573,0.45960155,2.0886557,0.3590551,1.0762466,-0.17807701,1.059888,0.23265727,-0.28503552,0.64371467,-5.0,3.0,-2.0,-33.0,16.0,996.0,3.5462325,4.5753713,1.3183998,1.1830697,3.133092,6.001117,6.714413,2.7363286,4.149196,12.609083,9.489053,4.7701573,6.488778,4.9216647,4.675206,6.274377
5625,341.0,-76.0,-153.0,1455.0,-720.0,1890.0,0.115675956,0.9659907,1.0790735,0.4464872,-0.60164267,1.0479956,3.3508573,0.32253042,2.0083463,0.24079579,1.1570392,0.18535511,0.74179983,0.17301486,-0.28503552,0.64371467,-4.0,2.0,-3.0,-36.0,14.0,993.0,3.8033748,4.7907195,1.4649823,1.5469275,3.2938569,7.0143094,7.464591,2.454258,4.149196,12.455059,11.0692,4.4439206,4.147883,4.220547,4.015188,6.083426
5626,344.0,-165.0,-92.0,1280.0,-716.0,2259.0,0.14972906,0.9659907,1.0790735,0.96459174,-0.60164267,1.5030082,3.3212454,0.34328243,1.7918508,0.2047557,1.0762466,0.41770005,1.5492356,0.23265727,-0.18184212,0.6875268,-7.0,2.0,-4.0,-43.0,11.0,1003.0,4.3373513,5.94927,1.6665663,1.5469275,3.454543,7.457032,8.801535,3.262713,4.219389,13.161785,11.961432,4.5353007,3.2846708,3.2961597,2.6195683,5.24901
5627,339.0,-210.0,-99.0,921.0,-1290.0,2642.0,0.115675956,0.91916835,1.1070321,1.208818,-0.60164267,0.78288835,3.291799,0.34328243,2.0083463,0.2047557,1.0555149,0.4746641,0.92940825,0.23265727,-0.28503552,0.6875268,-36.0,-4.0,-5.0,-66.0,-15.0,1069.0,4.8811955,8.872175,2.4771082,2.1342795,4.505555,13.4259,13.209426,5.8071394,4.9421825,10.265038,11.314043,3.018198,1.3216846,1.3204836,0.8390317,1.6002291
5628,44.0,-55.0,-156.0,-1301.0,-3525.0,1483.0,0.115675956,0.91916835,1.1070321,0.7105949,-0.32549277,1.5030082,3.2333996,0.36488646,1.9321578,0.49160206,1.0555149,0.24414083,0.6222699,0.0512933,-0.49379984,0.86700326,-42.0,-21.0,-11.0,-97.0,-28.0,1053.0,5.7030454,10.310507,3.2527292,3.1692352,4.861193,19.601482,19.941824,10.433318,4.9421825,7.6830297,6.5548406,1.5223149,1.5417067,1.5237316,0.08753522,-0.07694865
5629,-50.0,40.0,-105.0,-18.0,-3319.0,948.0,0.053066228,0.87324756,1.135938,1.1284728,-0.48770285,1.0479956,3.291799,0.34328243,2.0886557,0.9638952,1.0049974,0.12608112,0.92940825,0.5194591,5.0801897,3.15985,-89.0,3.0,-26.0,-113.0,-86.0,1289.0,6.1526995,11.24945,4.0312834,4.162331,4.81473,25.114939,28.05308,17.808306,4.149196,5.8000937,3.6919596,-0.088089146,2.2278454,1.4009615,0.08753522,-0.7789142
5630,-167.0,12.0,-175.0,-21.0,-362.0,720.0,0.053066228,0.7841428,1.0010482,0.7105949,-0.4325028,1.0479956,3.1470196,0.34328243,2.0083463,1.395426,1.1748288,0.06630566,3.761971,1.909679,15.918949,14.422738,-182.0,2.0,-66.0,-407.0,-288.0,1610.0,5.6385036,11.489912,4.4669843,6.564803,2.219202,17.533844,20.658442,25.61708,1.516997,-0.15037605,1.282413,0.0083313575,2.385478,0.7153573,-0.21597317,-1.1498079
5631,-2.0,0.0,0.0,-4.0,25.0,1050.0,0.88976693,1.2654171,1.052079,1.5951537,2.3869514,5.412117,4.2165217,0.922828,4.0319843,8.901807,2.1153421,1.893842,23.237793,9.640857,20.019485,17.2195,-349.0,-11.0,-153.0,-746.0,-215.0,1984.0,4.847922,7.2706466,3.5467043,5.517648,0.4575044,8.666637,9.613688,19.006023,1.2405494,4.4932165,1.8447034,1.247966,-0.14720464,0.8602836,-0.21597317,-1.1498079
5632,-4.0,-1.0,0.0,13.0,42.0,1001.0,1.0589948,1.538301,1.052079,1.4436396,3.0947585,6.598077,5.852834,2.3036432,6.304013,10.24135,3.676074,2.487695,19.248404,7.7613544,13.918372,11.401273,-491.0,34.0,-176.0,356.0,21.0,3279.0,3.4920726,3.0822277,0.9701911,1.2216991,-1.5102179,3.0841057,5.6278796,5.617781,1.2747478,2.837085,0.97752035,-0.088089146,0.099798664,0.5056839,-0.11332944,-0.5985127
5633,-8.0,-1.0,0.0,9.0,48.0,1003.0,1.9181622,2.079835,1.3634664,1.4436396,3.9643826,8.881858,7.597281,4.2938585,8.211489,11.11419,5.1891766,3.3892727,13.213715,5.6885386,6.759003,6.2738023,-366.0,98.0,-225.0,-501.0,1107.0,2900.0,1.5713685,1.2683654,0.77517587,0.69159395,-2.4650414,1.5341839,4.6346316,1.2623016,1.405584,0.24858661,0.93664944,-0.28676605,-0.14720464,0.5399956,0.18585505,-0.7789142
5634,-14.0,-6.0,-1.0,13.0,29.0,1012.0,1.7905391,3.4913764,1.8447038,1.8151741,5.015802,11.98157,9.47303,5.224978,9.831935,11.619169,5.9446487,3.287117,5.386431,3.470825,2.2584534,2.237508,242.0,123.0,81.0,-516.0,859.0,888.0,-0.95849884,0.692807,0.7980176,0.66011906,-2.7640522,0.5997927,4.243103,0.6018505,1.3298384,-0.015593896,0.9206464,0.0083313575,-0.08634382,0.5056839,-0.21597317,-0.24757458
5635,-7.0,-10.0,2.0,18.0,21.0,1005.0,3.3471012,5.9578342,3.4806008,3.5273352,9.061216,21.33857,16.44689,6.1190004,11.333527,9.947338,7.984903,1.693604,0.5642031,0.9433062,-0.49379984,0.7764276,337.0,86.0,79.0,82.0,751.0,671.0,-1.2309331,0.5892044,0.83362854,0.69159395,-3.0753064,0.93285894,4.2182093,0.6740619,1.2908818,0.37804067,0.9206464,-0.088089146,-0.08634382,0.5399956,0.08753522,-0.9626641
5636,-38.0,-11.0,3.0,26.0,10.0,1074.0,4.5325985,7.094403,3.0726268,3.631664,10.668665,27.311258,21.727137,8.291045,11.663901,7.9038315,6.3287516,0.5873366,0.50728446,0.57467,-0.81305677,0.7764276,330.0,91.0,-37.0,284.0,207.0,1269.0,-1.2309331,0.5892044,0.7897148,0.82242346,-2.6130366,0.66635096,4.0718846,0.6487849,1.2489771,0.75618774,0.9206464,0.0083313575,-0.20746252,0.43781045,0.08753522,-1.1498079
5637,-37.0,-8.0,4.0,39.0,-30.0,1024.0,6.063073,7.1917043,3.721521,4.08248,13.854896,38.70616,33.30698,11.48005,9.154217,4.5200353,3.845287,0.06630566,0.5642031,0.3496027,-0.49379984,0.82150817,329.0,122.0,-111.0,-14.0,-321.0,2100.0,-1.1408108,0.692807,0.783143,0.7235645,-2.7640522,0.66635096,4.1444016,0.523243,1.2223802,1.1195782,0.93664944,-0.38909772,-0.024885884,0.40424585,-0.11332944,-1.3403915
5638,-44.0,-8.0,4.0,34.0,-55.0,1060.0,6.11664,7.5846205,4.218085,4.55834,15.256482,44.32788,37.491776,13.046499,8.641462,3.707407,2.5845795,0.06630566,0.34354064,0.3496027,-0.70580804,0.6875268,302.0,181.0,-79.0,-212.0,-540.0,2313.0,-1.3202382,0.692807,0.8080829,0.7235645,-2.7640522,0.5332616,4.0479956,0.5802484,1.2489771,0.5057741,0.93664944,0.10285662,-0.20746252,0.40424585,0.18585505,-0.7789142
5639,-45.0,-8.0,1.0,36.0,-82.0,1011.0,7.212408,9.003039,4.218085,4.7909904,15.972549,49.418964,41.194576,12.89293,8.469747,2.7594016,1.6594356,0.0060154353,0.24034686,0.5194591,-0.59939283,0.64371467,277.0,196.0,-53.0,522.0,-942.0,2376.0,-1.1408108,0.26328647,0.7980176,0.75602806,-2.1779497,0.3338313,4.0718846,0.5802484,1.2207155,1.1195782,0.9206464,-0.38909772,-0.08634382,0.40424585,0.28283086,-0.24757458
5640,-47.0,-5.0,1.0,54.0,-102.0,1050.0,7.109461,10.159192,4.6017094,4.7446065,16.45519,53.87909,43.683376,14.0718775,7.519489,2.4547694,1.1748288,-0.24055967,0.34354064,0.112566754,-0.59939283,0.64371467,-168.0,-187.0,53.0,181.0,-961.0,629.0,0.25089818,0.692807,0.7735506,0.7235645,-1.9024504,0.66635096,4.243103,0.6018505,1.3298384,1.8049235,1.282413,0.46275258,5.4270153,2.741341,16.645294,8.655315
5641,-121.0,3.0,16.0,67.0,-192.0,1215.0,6.6958885,12.1166725,7.2515335,7.004487,11.301306,48.48757,40.95329,19.902836,2.6980634,1.0821,0.99591917,0.12608112,0.34354064,0.0512933,-0.49379984,0.64371467,-293.0,-279.0,-26.0,-126.0,165.0,2416.0,1.0618607,0.8930551,0.77350503,0.7235645,-1.5102179,0.46675768,4.1200867,0.47855392,1.2489771,7.8627467,1.1155406,0.46275258,20.016851,8.866888,28.240526,20.526966
